SETTLEMENTDATE,AVAILABILITY,TOTALDEMAND,PRICE
2023-06-04 06:45:00,483.0,18860.7,81.6061012478699
2023-06-04 06:50:00,483.0,18915.059999999998,47.756530706722586
2023-06-04 06:55:00,483.0,19046.52,60.80482516767368
2023-06-04 07:00:00,483.0,19112.41,62.84475811075631
2023-06-04 07:05:00,483.0,19179.93,60.60106097262086
2023-06-04 07:10:00,483.0,19217.170000000002,63.51129152594789
2023-06-04 07:15:00,483.0,19283.829999999998,51.5574656840109
2023-06-04 07:20:00,483.0,19446.36,56.41325626393834
2023-06-04 07:25:00,483.0,19558.809999999998,63.63910071976773
2023-06-04 07:30:00,483.0,19578.93,62.13234464252132
2023-06-04 07:35:00,483.0,19701.78,54.19476842020366
2023-06-04 07:40:00,483.0,19884.05,61.40960482593335
2023-06-04 07:45:00,483.0,20021.54,79.1213019077054
2023-06-04 07:50:00,483.0,20097.559999999998,62.36379568866072
2023-06-04 07:55:00,481.0,20059.09,53.374815796823285
2023-06-04 08:00:00,479.0,20244.22,63.29498469155147
2023-06-04 08:05:00,477.0,20264.71,54.68670247689703
2023-06-04 08:10:00,475.0,20447.97,62.17276900960339
2023-06-04 08:15:00,473.0,20551.059999999998,63.56749539899159
2023-06-04 08:20:00,470.0,20606.69,46.45919390599364
2023-06-04 08:25:00,465.0,20460.11,33.73093994581163
2023-06-04 08:30:00,461.0,20648.77,29.39040423582131
2023-06-04 08:35:00,466.0,20581.59,39.02494927013414
2023-06-04 08:40:00,465.0,20682.300000000003,37.196766761390165
2023-06-04 08:45:00,465.0,20663.4,22.385943244238604
2023-06-04 08:50:00,464.0,20692.03,33.44523378290578
2023-06-04 08:55:00,464.0,20696.34,38.39390045746735
2023-06-04 09:00:00,463.0,20739.07,35.30003838562674
2023-06-04 09:05:00,463.0,20571.93,38.06950323228788
2023-06-04 09:10:00,462.0,20696.52,40.277337767151195
2023-06-04 09:15:00,460.0,20634.89,37.09666680380172
2023-06-04 09:20:00,459.0,20590.91,36.891813069883746
2023-06-04 09:25:00,460.0,20431.91,37.14875258433989
2023-06-04 09:30:00,459.0,20464.0,39.37839413923475
2023-06-04 09:35:00,459.0,20424.29,45.34635308304474
2023-06-04 09:40:00,459.0,20301.58,42.72647151236504
2023-06-04 09:45:00,458.0,20123.52,43.8524075259547
2023-06-04 09:50:00,459.0,20014.57,38.57314531172541
2023-06-04 09:55:00,459.0,20040.33,38.50881568430759
2023-06-04 10:00:00,459.0,19912.2,33.483872787949096
2023-06-04 10:05:00,459.0,19892.91,29.62295233830043
2023-06-04 10:10:00,460.0,19974.03,37.24501168169869
2023-06-04 10:15:00,460.0,20022.97,35.816077778031925
2023-06-04 10:20:00,460.0,19984.08,36.36764019612111
2023-06-04 10:25:00,460.0,19862.15,20.908379255211543
2023-06-04 10:30:00,460.0,19795.78,22.832924135654167
2023-06-04 10:35:00,460.0,19758.09,37.93103405590824
2023-06-04 10:40:00,461.0,19822.95,40.851148021803006
2023-06-04 10:45:00,461.0,19653.04,40.58060186907979
2023-06-04 10:50:00,461.0,19552.78,17.13349200987788
2023-06-04 10:55:00,461.0,19716.17,40.94492935850118
2023-06-04 11:00:00,462.0,19617.85,39.11210612162394
2023-06-04 11:05:00,463.0,19653.46,54.73828652005804
2023-06-04 11:10:00,463.0,19617.370000000003,55.56862618150139
2023-06-04 11:15:00,463.0,19512.739999999998,52.832860519435
2023-06-04 11:20:00,463.0,19422.57,51.46963076027014
2023-06-04 11:25:00,463.0,19400.24,52.11457616637216
2023-06-04 11:30:00,464.0,19233.68,50.3283598956102
2023-06-04 11:35:00,464.0,19150.9,32.14142671835788
2023-06-04 11:40:00,467.0,19304.58,53.597098920453064
2023-06-04 11:45:00,468.0,19226.17,54.14410357588121
2023-06-04 11:50:00,469.0,19125.16,54.350879062747715
2023-06-04 11:55:00,469.0,19189.43,60.93434168464097
2023-06-04 12:00:00,470.0,19096.77,60.09135197694688
2023-06-04 12:05:00,470.0,19001.41,60.73021122412494
2023-06-04 12:10:00,470.0,19061.18,61.7268833477151
2023-06-04 12:15:00,470.0,19111.010000000002,61.03084179597519
2023-06-04 12:20:00,470.0,19037.15,55.254519090037114
2023-06-04 12:25:00,470.0,19039.5,63.40692391985084
2023-06-04 12:30:00,470.0,18980.37,55.14772346893659
2023-06-04 12:35:00,470.0,19051.18,58.86476393058593
2023-06-04 12:40:00,470.0,19054.36,87.21493710131435
2023-06-04 12:45:00,470.0,19018.87,131.70571204864433
2023-06-04 12:50:00,470.0,19022.47,66.22980033568196
2023-06-04 12:55:00,470.0,19028.14,70.61678635341659
2023-06-04 13:00:00,470.0,19022.25,68.92378699326315
2023-06-04 13:05:00,469.0,18792.77,49.566011807588765
2023-06-04 13:10:00,469.0,19000.64,62.88640430131827
2023-06-04 13:15:00,469.0,18825.23,60.074505560527015
2023-06-04 13:20:00,469.0,18685.6,62.134181884370854
2023-06-04 13:25:00,469.0,18797.58,68.60541332320436
2023-06-04 13:30:00,469.0,18871.93,74.51346711458234
2023-06-04 13:35:00,469.0,18705.19,59.96558840799799
2023-06-04 13:40:00,468.0,18618.59,60.23846704193496
2023-06-04 13:45:00,468.0,18765.95,57.826351749930055
2023-06-04 13:50:00,468.0,18752.08,60.644518969591644
2023-06-04 13:55:00,468.0,18798.79,58.645544094593326
2023-06-04 14:00:00,468.0,18787.309999999998,64.06561497787072
2023-06-04 14:05:00,468.0,18812.17,52.906500352649374
2023-06-04 14:10:00,467.0,18917.32,68.60099417259423
2023-06-04 14:15:00,467.0,18916.53,66.91019431143027
2023-06-04 14:20:00,467.0,18978.84,63.4324525420837
2023-06-04 14:25:00,467.0,19133.760000000002,81.10446910435272
2023-06-04 14:30:00,467.0,19345.66,82.61684539373172
2023-06-04 14:35:00,461.0,19326.59,50.16531190577334
2023-06-04 14:40:00,460.0,19502.36,67.15104883848416
2023-06-04 14:45:00,462.0,19715.91,70.98426087854935
2023-06-04 14:50:00,460.0,19760.9,70.36225663457635
2023-06-04 14:55:00,465.0,19906.77,133.53039754828632
2023-06-04 15:00:00,467.0,19996.49,112.94651793656787
2023-06-04 15:05:00,466.0,20179.13,98.86887707132566
2023-06-04 15:10:00,466.0,20381.06,97.35280309581053
2023-06-04 15:15:00,466.0,20509.42,100.03008792459758
2023-06-04 15:20:00,467.0,20632.03,100.50269458420718
2023-06-04 15:25:00,467.0,20911.079999999998,100.93941516957997
2023-06-04 15:30:00,468.0,21071.25,101.14560576528682
2023-06-04 15:35:00,468.0,21090.1,86.2923871467134
2023-06-04 15:40:00,469.0,21408.75,100.25557098485433
2023-06-04 15:45:00,468.0,21374.47,94.86855678418225
2023-06-04 15:50:00,470.0,21819.489999999998,100.73386065587235
2023-06-04 15:55:00,471.0,21936.04,100.99959607721358
2023-06-04 16:00:00,472.0,22107.649999999998,102.22298522648948
2023-06-04 16:05:00,473.0,22377.3,130.58757006393085
2023-06-04 16:10:00,474.0,22415.03,106.91699729660411
2023-06-04 16:15:00,474.0,22527.29,100.10969605489609
2023-06-04 16:20:00,475.0,22874.510000000002,97.95618323217852
2023-06-04 16:25:00,476.0,23153.35,126.9490813635392
2023-06-04 16:30:00,477.0,23278.39,129.13641838811017
2023-06-04 16:35:00,478.0,23511.29,128.86462297087482
2023-06-04 16:40:00,480.0,23688.190000000002,128.5686356238404
2023-06-04 16:45:00,482.0,23948.699999999997,108.11603785228009
2023-06-04 16:50:00,484.0,24071.879999999997,101.07559747917071
2023-06-04 16:55:00,486.0,24229.34,101.36799419746474
2023-06-04 17:00:00,488.0,24561.43,110.08042051719708
2023-06-04 17:05:00,488.0,24856.38,125.28557572537112
2023-06-04 17:10:00,488.0,25012.27,112.84977625631339
2023-06-04 17:15:00,488.0,25395.69,129.07485360067002
2023-06-04 17:20:00,488.0,25541.35,131.99208305175725
2023-06-04 17:25:00,488.0,25604.879999999997,122.88844809440623
2023-06-04 17:30:00,488.0,25941.67,170.3054074051131
2023-06-04 17:35:00,488.0,26250.86,227.15388443760702
2023-06-04 17:40:00,488.0,25949.489999999998,136.91331835838005
2023-06-04 17:45:00,488.0,25933.160000000003,130.78494154765946
2023-06-04 17:50:00,488.0,25998.690000000002,134.16933852313716
2023-06-04 17:55:00,488.0,26271.95,195.100961620877
2023-06-04 18:00:00,488.0,26348.809999999998,144.64479148126995
2023-06-04 18:05:00,488.0,26017.43,130.37195680490348
2023-06-04 18:10:00,487.0,26074.440000000002,116.93968915560602
2023-06-04 18:15:00,486.0,26185.36,129.70317291496087
2023-06-04 18:20:00,486.0,26203.42,129.92470413423897
2023-06-04 18:25:00,485.0,26062.7,116.09809523764997
2023-06-04 18:30:00,484.0,26006.170000000002,123.7910164911596
2023-06-04 18:35:00,484.0,25877.95,130.00178368023356
2023-06-04 18:40:00,485.0,25760.7,116.28038850597228
2023-06-04 18:45:00,485.0,25678.09,113.41034467405869
2023-06-04 18:50:00,485.0,25648.61,111.92452464379161
2023-06-04 18:55:00,485.0,25621.27,112.34325596973919
2023-06-04 19:00:00,485.0,25414.54,100.38670931268477
2023-06-04 19:05:00,485.0,25418.43,100.0376396149054
2023-06-04 19:10:00,485.0,25234.579999999998,99.53399558392492
2023-06-04 19:15:00,485.0,25151.73,99.72710454157229
2023-06-04 19:20:00,482.0,25053.18,98.52160520095653
2023-06-04 19:25:00,480.0,24808.82,80.80164720062461
2023-06-04 19:30:00,480.0,24802.63,81.97581750162382
2023-06-04 19:35:00,480.0,24665.09,81.66283932007545
2023-06-04 19:40:00,480.0,24612.3,80.65195407401178
2023-06-04 19:45:00,480.0,24486.28,79.19935031018595
2023-06-04 19:50:00,480.0,24465.9,80.75244259800782
2023-06-04 19:55:00,480.0,24542.6,97.375164153093
2023-06-04 20:00:00,480.0,24521.04,96.8531356010104
2023-06-04 20:05:00,480.0,24407.15,100.87042995534095
2023-06-04 20:10:00,480.0,24256.32,98.18694703821932
2023-06-04 20:15:00,480.0,24171.96,84.60333547426853
2023-06-04 20:20:00,480.0,24120.58,84.41241844315518
2023-06-04 20:25:00,479.0,23869.73,76.85697610992666
2023-06-04 20:30:00,479.0,23826.13,77.48389900197807
2023-06-04 20:35:00,480.0,23842.49,98.04697966919561
2023-06-04 20:40:00,480.0,23732.48,85.15615051428676
2023-06-04 20:45:00,480.0,23627.440000000002,81.00094879862989
2023-06-04 20:50:00,480.0,23510.99,65.93984484061284
2023-06-04 20:55:00,480.0,23272.3,50.17696914851992
2023-06-04 21:00:00,480.0,23272.07,78.87804391209721
2023-06-04 21:05:00,480.0,23122.379999999997,63.18574881056795
2023-06-04 21:10:00,479.0,23145.5,67.44530120974703
2023-06-04 21:15:00,479.0,23007.67,79.38255910819306
2023-06-04 21:20:00,479.0,22789.26,67.39520886019116
2023-06-04 21:25:00,479.0,22736.29,55.081489398644194
2023-06-04 21:30:00,479.0,22555.510000000002,47.50097758354831
2023-06-04 21:35:00,479.0,22571.010000000002,78.89190920039023
2023-06-04 21:40:00,479.0,22441.34,65.83675055972148
2023-06-04 21:45:00,478.0,22224.21,66.2771354075398
2023-06-04 21:50:00,478.0,22137.059999999998,63.86488025066111
2023-06-04 21:55:00,478.0,22015.91,60.95246830201885
2023-06-04 22:00:00,478.0,21882.22,60.805305278052224
2023-06-04 22:05:00,455.0,21522.47,61.095264780622294
2023-06-04 22:10:00,459.0,21654.5,81.35429900409153
2023-06-04 22:15:00,443.0,21762.78,81.49202584883916
2023-06-04 22:20:00,443.0,21656.3,80.23631648799656
2023-06-04 22:25:00,435.0,21407.41,64.46369703503133
2023-06-04 22:30:00,439.0,21192.84,61.45284943039253
2023-06-04 22:35:00,433.0,21286.87,62.95519777312963
2023-06-04 22:40:00,392.0,21296.260000000002,63.21551714483199
2023-06-04 22:45:00,397.0,21133.690000000002,62.11360435020576
2023-06-04 22:50:00,392.0,20981.02,61.17078062029396
2023-06-04 22:55:00,396.0,20884.97,59.313088628803385
2023-06-04 23:00:00,392.0,20827.47,60.76177275802101
2023-06-04 23:05:00,388.0,20786.98,60.65500289698166
2023-06-04 23:10:00,377.0,20816.129999999997,60.011753023059526
2023-06-04 23:15:00,358.0,20922.31,59.41361308846393
2023-06-04 23:20:00,350.0,20856.48,60.1510872692228
2023-06-04 23:25:00,340.0,20785.94,56.91777145887557
2023-06-04 23:30:00,396.0,20681.85,47.567871358016816
2023-06-04 23:35:00,411.0,20665.91,46.98405783962574
2023-06-04 23:40:00,399.0,20591.88,41.44172896114391
2023-06-04 23:45:00,388.0,20503.47,57.17842226546042
2023-06-04 23:50:00,400.0,20258.37,47.600128626932964
2023-06-04 23:55:00,392.0,20153.239999999998,39.9258465465156
2023-06-05 00:00:00,403.0,20117.48,40.72032312255809
2023-06-05 00:05:00,407.0,20076.33,47.21832621410884
